id,key,value,type
2426370196,source,Bing,regular
2426370266,power,tower,regular
2426370317,name,Bradley,regular
2426370317,shop,convenience,regular
2426370317,source,Bing,regular
2426378174,power,tower,regular
2426396660,power,tower,regular
2426396709,amenity,bicycle_parking,regular
2426396709,covered,no,regular
2426396709,capacity,8,regular
2426396709,bicycle_parking,anchors,regular
2426545483,source,Bing,regular
2426545483,bicycle,yes,regular
2426545483,highway,crossing,regular
2426545483,crossing,uncontrolled,regular
2426545593,note,ramp meter,regular
2426545593,highway,traffic_signals,regular
2427357660,source,Bing,regular
2427357660,bicycle,yes,regular
2427357660,highway,crossing,regular
2427357660,crossing,traffic_signals,regular
2427387106,source,Bing,regular
2427387106,bicycle,yes,regular
2427387106,highway,crossing,regular
2427387106,crossing,traffic_signals,regular
2427387161,highway,turning_circle,regular
2427424180,source,Bing,regular
2427424180,amenity,bench,regular
2427442514,name,Winchell's Donut House,regular
2427442514,phone,303-756-4991,regular
2427442514,source,knowledge,regular
2427442514,amenity,cafe,regular
2427442514,cuisine,coffee_shop,regular
2427442514,website,http://winchells.com,regular
2427442514,street,East Evans Avenue,addr
2427442514,postcode,80224,addr
2427442514,housenumber,6550,addr
2427442557,name,Circle K,regular
2427442557,shop,convenience,regular
2427442557,phone,303-758-1961,regular
2427442557,website,http://conocophillips.com,regular
2427442557,street,South Monaco Parkway,addr
2427442557,postcode,80222,addr
2427442557,housenumber,2100,addr
2427489897,source,bing,regular
2427489897,tourism,picnic_site,regular
2427490004,source,bing,regular
2427490004,tourism,picnic_site,regular
2427521085,highway,turning_circle,regular
2427531086,sport,swimming,regular
2427531086,access,private,regular
2427531086,amenity,swimming_pool,regular
2427531086,covered,yes,regular
2427535552,traffic_calming,bump,regular
2427535634,traffic_calming,bump,regular
2427550337,amenity,fountain,regular
2427677290,highway,turning_circle,regular
2427677300,highway,bus_stop,regular
2427677300,local_ref,RTD 83L,regular
2427677300,name,S Dayton St & E Mexico Ave,regular
2427677300,source,Bing,regular
2427697603,name,S Parker Rd & E Iliff Ave,regular
2427697603,source,Bing,regular
2427697603,highway,bus_stop,regular
2427697603,local_ref,RTD 83L,regular
2428337128,city,None,addr
2428337128,housenumber,1600,addr
2428337128,postcode,80202,addr
2428337128,state,CO,addr
2428337128,street,Glenarm Place,addr
2428337128,name,Cook's Fresh Market,regular
2428337128,shop,deli,regular
2429408516,name,Merle's,regular
2429408516,amenity,restaurant,regular
2429436057,amenity,shelter,regular
2430649930,source,Bing,regular
2430649930,highway,crossing,regular
2430649930,crossing,traffic_signals,regular
2440703797,amenity,bar,regular
2440703797,name,Waterloo,regular
2440703797,phone,303-993-2094,regular
2440703797,website,http://www.waterloolouisville.com/,regular
2441523644,highway,crossing,regular
2441873141,shop,laundry,regular
2452288000,street,Dunsinane Lane,addr
2452288000,housenumber,8,addr
2454768987,highway,traffic_signals,regular
2454775362,highway,traffic_signals,regular
2454775362,traffic_signals,signal,regular
2454807268,highway,traffic_signals,regular
2458844972,name,Form + Function,regular
2458844972,shop,hairdresser,regular
2458844972,phone,303-499-9107,regular
2458844972,website,http://formandfunctionhairdressing.com/locations.html,regular
2462380026,amenity,bbq,regular
2462380613,amenity,bbq,regular
2466130751,historic,ruins,regular
2467189676,city,None,addr
2467189676,housenumber,6467,addr
2467189676,postcode,80214,addr
2467189676,state,CO,addr
2467189676,street,West Colfax Avenue,addr
2467189676,phone,303-232-3295,contact
2467189676,name,Estilista Gabriela Spa & Hair,regular
2467189676,opening_hours,Mo-Fr 11:00-20:00; Sa 09:00-20:00; Su 10:00-16:00,regular
2467189676,shop,beauty,regular
2467189726,natural,tree,regular
2467189867,highway,street_lamp,regular
2467189937,highway,street_lamp,regular
2467189947,highway,street_lamp,regular
2467189967,natural,tree,regular
2467189977,highway,street_lamp,regular
2467190103,power,pole,regular
2467190113,highway,street_lamp,regular
2477263662,source,Bing,regular
2477263662,barrier,gate,regular
2477263672,source,Bing,regular
2477263672,bicycle,yes,regular
2477263672,highway,crossing,regular
2477263672,crossing,unmarked,regular
2477275875,amenity,drinking_water,regular
2485945785,name,Giant Cycling World,regular
2485945785,shop,bicycle,regular
2485945785,city,None,addr
2485945785,street,South Santa Fe Drive,addr
2485945785,postcode,80120,addr
2485945785,housenumber,7301,addr
2490092103,amenity,bicycle_parking,regular
2490092103,capacity,58,regular
2490092103,bicycle_parking,rack,regular
2493197495,name,Palomino Park Resort,regular
2493197495,place,neighbourhood,regular
2494513709,power,tower,regular
2494527578,highway,turning_circle,regular
2494550678,source,Bing,regular
2494550678,man_made,tower,regular
2494560663,name,Racer Gate,regular
2494560663,source,Bing,regular
2494560663,barrier,gate,regular
2494572194,name,Private Area,regular
2494572194,source,bing,regular
2494572194,amenity,parking,regular
2494572194,parking,surface,regular
2494572204,source,Bing,regular
2494572204,barrier,gate,regular
2496913237,name,Nordstrom,regular
2496913237,shop,clothes,regular
2496913438,highway,crossing,regular
2496913438,crossing,uncontrolled,regular
2496924712,amenity,bbq,regular
2496925017,emergency,fire_hydrant,regular
2496925017,type,pillar,fire_hydrant
2497530603,name,smashburger,regular
2497530603,amenity,fast_food,regular
2498078082,highway,crossing,regular
2498078082,crossing,zebra,regular
2498078192,emergency,fire_hydrant,regular
2498078192,type,pillar,fire_hydrant
2499994800,man_made,surveillance,regular
2500046412,shop,alcohol,regular
2500309404,name,Christy Sports,regular
2500309404,shop,sports,regular
2500309417,name,Petco,regular
2500309417,shop,pet,regular
2500349587,name,MAD greens,regular
2500349587,amenity,restaurant,regular
2501135966,amenity,bench,regular
2501146369,name,rack,regular
2501146369,amenity,bicycle_parking,regular
2501146369,capacity,16,regular
2501146379,highway,street_lamp,regular
2501146389,highway,street_lamp,regular
2501146399,highway,street_lamp,regular
2501146409,highway,street_lamp,regular
2501807838,highway,turning_circle,regular
2501807871,highway,turning_circle,regular
2501807929,highway,turning_circle,regular
2503078968,shop,jewelry,regular
2503244435,highway,turning_circle,regular
2506195127,highway,traffic_signals,regular
2506257133,access,designated,regular
2506257133,barrier,gate,regular
2506257133,barrier_2,cattlegrid,regular
2506408792,highway,turning_circle,regular
2506602441,highway,turning_circle,regular
2506652109,highway,turning_circle,regular
2506660150,highway,turning_loop,regular
2508931392,emergency,fire_hydrant,regular
2512351824,tourism,viewpoint,regular
2514423889,emergency,fire_hydrant,regular
2515110037,emergency,fire_hydrant,regular
2524907362,highway,crossing,regular
2524907362,crossing,unmarked,regular
2524946240,city,None,addr
2524946240,housenumber,505,addr
2524946240,postcode,80247,addr
2524946240,state,CO,addr
2524946240,street,South Havana Street,addr
2524946240,name,Fiat of Denver,regular
2524946240,phone,303-343-9700,regular
2524946240,shop,car,regular
2524946240,source,Bing,regular
2524946240,website,http://fiatusofdenver.com,regular
2524946250,name,Walgreens,regular
2524946250,source,Bing,regular
2524946250,amenity,pharmacy,regular
2524946250,dispensing,yes,regular
2524981697,source,Bing,regular
2524981697,bicycle,yes,regular
2524981697,highway,crossing,regular
2524981697,crossing,uncontrolled,regular
2524986621,source,Bing,regular
2524986621,bicycle,yes,regular
2524986621,highway,crossing,regular
2524986621,crossing,uncontrolled,regular
2525756531,name,Chili's Grill & Bar,regular
2525756531,phone,720-859-1192,regular
2525756531,source,Bing,regular
2525756531,amenity,restaurant,regular
2525756531,cuisine,mexican,regular
2525756531,website,http://chilis.com,regular
2525756531,street,South Abilene Street,addr
2525756531,postcode,80012,addr
2525756531,housenumber,265,addr
2525982648,name,Kirk's Soul Kitchen,regular
2525982648,phone,720-474-1996,regular
2525982648,source,Bing,regular
2525982648,amenity,restaurant,regular
2525982648,website,http://kirkssoulkitchen.com/,regular
2525982648,street,East Colfax Avenue,addr
2525982648,postcode,80011,addr
2525982648,opening_hours,"Mo-Th 1200-1900, Fr-Sa 1200-2000, Su 1200-1830",regular
2525982648,catering,720-839-1344,phone
2525982648,housenumber,14107,addr
2525982704,name,Shell Food Mart,regular
2525982704,shop,convenience,regular
2525982704,source,Bing,regular
2525982704,street,East Colfax Avenue,addr
2525982704,postcode,80011,addr
2526007837,source,Bing,regular
2526007837,highway,traffic_signals,regular
2526007870,name,Chick-fil-A,regular
2526007870,phone,303-366-0779,regular
2526007870,source,Bing,regular
2526007870,amenity,fast_food,regular
2526007870,cuisine,chicken,regular
2526007870,website,http://chick-fil-a.com,regular
2526007870,street,East Alameda Avenue,addr
2526007870,postcode,80012,addr
2526007870,housenumber,14310,addr
2526046831,highway,traffic_signals,regular
2526182479,source,Bing,regular
2526182479,highway,traffic_signals,regular
2526211818,amenity,fuel,regular
2526211839,shop,car,regular
2526211839,source,Bing,regular
2526234783,source,Bing,regular
2526234783,bicycle,yes,regular
2526234783,highway,crossing,regular
2526234783,crossing,uncontrolled,regular
2551536052,fax,+01 303 8054066,regular
2551536052,name,Dancing Noodle,regular
2551536052,phone,013-038-0538,regular
2551536052,amenity,restaurant,regular
2551536052,cuisine,thai,regular
2551536052,website,http://www.dancingnoodlerestaurant.com/,regular
2551536052,city,None,addr
2551536052,street,South Crossroads Drive,addr
2551536052,country,US,addr
2551536052,postcode,80134,addr
2551536052,housenumber,10841,addr
2551555342,name,Panda Express,regular
2551555342,amenity,fast_food,regular
2551555342,cuisine,chinese,regular
2551555342,city,None,addr
2551555342,state,CO,addr
2551555342,street,South Parker Road,addr
2551555342,postcode,80134,addr
2551555342,housenumber,11153D,addr
2553218231,name,Las Tortas,regular
2553218231,amenity,restaurant,regular
2553218231,cuisine,mexican,regular
2556608769,power,tower,regular
2556608779,power,tower,regular
2559255930,street,Arapahoe Avenue,addr
2559255930,housenumber,1920,addr
2559264504,name,Boulder Engineering,regular
2559264504,office,company,regular
2559264504,street,15th Street,addr
2559264504,housenumber,1717,addr
2575037708,name,W 44th Av Bridge over Clear Creek by Anderson Park,regular
2575037708,highway,crossing,regular
2590213689,source,Bing,regular
2603386954,power,tower,regular
2609055291,power,pole,regular
2612733521,highway,turning_circle,regular
2613566869,city,None,addr
2613566869,housenumber,940,addr
2613566869,postcode,80214,addr
2613566869,state,CO,addr
2613566869,street,Wadsworth Boulevard,addr
2613566869,unit,300,addr
2613566869,name,Blue Onion,regular
2613566869,office,company,regular
2613566869,phone,303-232-1100,regular
2613566869,website,http://digourideas.com,regular
2615869702,highway,stop,regular
2615869702,direction,forward,regular
2618817607,name,Capitol Hill Consultants LLC,regular
2618817607,office,company,regular
2618817607,bitcoin,yes,payment
2618817607,litecoin,yes,payment
2622897335,name,Indoor Storage,regular
2622999895,man_made,flagpole,regular
2623047201,natural,tree,regular
2623047211,natural,tree,regular
2623047222,natural,tree,regular
2623047232,natural,tree,regular
2623047245,natural,tree,regular
2624009475,amenity,bicycle_parking,regular
2624214385,power,pole,regular
2624214415,name,Wellshire Inn Golfer's Pub & Grill,regular
2624214415,phone,303-757-1352,regular
2624214415,amenity,pub,regular
2624214415,website,http://www.denvergov.org/parksandrecreation/DenverParksandRecreation/Golf/GolfCourses/tabid/443604/Default.aspx,regular
2624214415,street,South Colorado Boulevard,addr
2624214415,postcode,80222,addr
2624214415,housenumber,3333,addr
2625423769,access,private,regular
2625423769,covered,yes,regular
2625423769,leisure,swimming_pool,regular
2625423769,operator,Woodstream Village,regular
2625423769,source,knowledge,regular
2625423769,sport,swimming,regular
2625441772,barrier,gate,regular
2625441772,source,knowledge,regular
2625448666,amenity,waste_basket,regular
2625448666,source,knowledge,regular
2625448715,source,Bing,regular
2625448715,amenity,bench,regular
2625461487,noexit,yes,regular
2625461487,source,Bing,regular
2625486948,source,Bing,regular
2625486948,traffic_calming,bump,regular
2625486991,source,Bing,regular
2625486991,traffic_calming,bump,regular
2625495276,source,Bing,regular
